source,target,weight,Class,source-title,target-title,source-publisher, target-publisher,source-time,target-time,from-pub-uri,to-pub-uri,source-url, target-url
Spanish38,Spanish29,1,Information-Propagated,El calamar gigante se beneficia del calentamiento global,El calamar gigante- potencial beneficiario del calentamiento global,Informacion,El Diario Vasco,2019-12-01T16:35:00Z,2019-12-03T08:07:00Z,diarioinformacion.com,diariovasco.com,https://www.diarioinformacion.com/cambio-climatico/2019/12/01/calamar-gigante-beneficia-calentamiento-global/2212034.html,https://www.diariovasco.com/sociedad/calamar-gigante-potencial-20191203063719-nt.html
Spanish39,Spanish38,1,Information-Propagated,El calamar gigante se beneficia del calentamiento global,El calamar gigante se beneficia del calentamiento global,La Nueva España Digital - LNE.es,Informacion,2019-12-01T16:34:00Z,2019-12-01T16:35:00Z,lne.es,diarioinformacion.com,https://www.lne.es/cambio-climatico/2019/12/01/calamar-gigante-beneficia-calentamiento-global/2565977.html,https://www.diarioinformacion.com/cambio-climatico/2019/12/01/calamar-gigante-beneficia-calentamiento-global/2212034.html
Spanish4,Spanish1,0.352,Information-Not-Propagated,Gustavo Coronel: ¿Pantomima ambientalista? o- ¿temores totalmente justificados?,Las empresas se imponen el desafío de ser sustentables en medio de la pandemia,La Patilla,BAE Negocios,2020-03-01T17:47:00Z,2020-04-20T22:05:00Z,lapatilla.com,baenegocios.com,https://www.lapatilla.com/2020/03/01/gustavo-coronel-pantomima-ambientalista-o-temores-totalmente-justificados/,https://www.baenegocios.com/empresasymanagement/Las-empresas-se-imponen-el-desafio-de-ser-sustentables-en-medio-de-la-pandemia-20200420-0071.html
Spanish40,Spanish32,1,Information-Propagated,El calamar gigante se beneficia del calentamiento global,El calamar gigante se beneficia del calentamiento global,La Provincia,Diario de Ibiza,2019-12-01T16:29:00Z,2019-12-01T17:27:00Z,laprovincia.es,diariodeibiza.es,https://www.laprovincia.es/cambio-climatico/2019/12/01/calamar-gigante-beneficia-calentamiento-global/1232411.html,https://www.diariodeibiza.es/cambio-climatico/2019/12/01/calamar-gigante-beneficia-calentamiento-global/1107864.html
Spanish41,Spanish33,1,Information-Propagated,El calamar gigante se beneficia del calentamiento global,El calamar gigante se beneficia del calentamiento global,Faro de Vigo,La Opinion A Coruña - laopinioncoruna.es,2019-12-01T16:17:00Z,2019-12-01T16:54:00Z,farodevigo.es,laopinioncoruna.es,https://www.farodevigo.es/cambio-climatico/2019/12/01/calamar-gigante-beneficia-calentamiento-global/2211180.html,https://www.laopinioncoruna.es/cambio-climatico/2019/12/01/calamar-gigante-beneficia-calentamiento-global/1456955.html
Spanish42,Spanish35,0.933,Information-Propagated,El calamar gigante- potencial beneficiario del calentamiento global,El calamar gigante se beneficia del calentamiento global,El País CR,Levante,2019-12-01T16:10:00Z,2019-12-01T16:51:00Z,elpais.cr,levante-emv.com,http://www.elpais.cr/2019/12/01/el-calamar-gigante-potencial-beneficiario-del-calentamiento-global/,https://www.levante-emv.com/cambio-climatico/2019/12/01/calamar-gigante-beneficia-calentamiento-global/1951170.html
Spanish43,Spanish33,1,Information-Propagated,El calamar gigante se beneficia del calentamiento global,El calamar gigante se beneficia del calentamiento global,Diario de Mallorca,La Opinion A Coruña - laopinioncoruna.es,2019-12-01T16:04:00Z,2019-12-01T16:54:00Z,diariodemallorca.es,laopinioncoruna.es,https://www.diariodemallorca.es/cambio-climatico/2019/12/01/calamar-gigante-beneficia-calentamiento-global/1468046.html,https://www.laopinioncoruna.es/cambio-climatico/2019/12/01/calamar-gigante-beneficia-calentamiento-global/1456955.html
Spanish44,Spanish33,1,Information-Propagated,El calamar gigante es un potencial beneficiario del calentamiento global - Diario El Mundo,El calamar gigante se beneficia del calentamiento global,Diario El Mundo,La Opinion A Coruña - laopinioncoruna.es,2019-11-29T18:52:00Z,2019-12-01T16:54:00Z,elmundo.sv,laopinioncoruna.es,https://elmundo.sv/el-calamar-gigante-es-un-potencial-beneficiario-del-calentamiento-global/,https://www.laopinioncoruna.es/cambio-climatico/2019/12/01/calamar-gigante-beneficia-calentamiento-global/1456955.html
Spanish45,Spanish42,0.946,Information-Propagated,El calamar gigante podría beneficiarse del calentamiento global,El calamar gigante- potencial beneficiario del calentamiento global,Revista Bohemia,El País CR,2019-11-29T17:26:00Z,2019-12-01T16:10:00Z,bohemia.cu,elpais.cr,http://bohemia.cu/medio-ambiente/2019/11/el-calamar-gigante-podria-beneficiarse-del-calentamiento-global/,http://www.elpais.cr/2019/12/01/el-calamar-gigante-potencial-beneficiario-del-calentamiento-global/
Spanish46,Spanish42,0.976,Information-Propagated,El calamar gigante- potencial beneficiario del calentamiento global,El calamar gigante- potencial beneficiario del calentamiento global,europa press,El País CR,2019-11-29T17:19:00Z,2019-12-01T16:10:00Z,europapress.es,elpais.cr,https://www.europapress.es/ciencia/habitat-y-clima/noticia-calamar-gigante-potencial-beneficiario-calentamiento-global-20191129165844.html,http://www.elpais.cr/2019/12/01/el-calamar-gigante-potencial-beneficiario-del-calentamiento-global/
Spanish47,Spanish1,0.338,Information-Not-Propagated,La cara más oculta del cambio climático,Las empresas se imponen el desafío de ser sustentables en medio de la pandemia,lainformacion.com,BAE Negocios,2019-11-29T04:22:00Z,2020-04-20T22:05:00Z,lainformacion.com,baenegocios.com,https://www.lainformacion.com/opinion/santiago-carcar/la-cara-mas-oculta-del-cambio-climatico/6523563,https://www.baenegocios.com/empresasymanagement/Las-empresas-se-imponen-el-desafio-de-ser-sustentables-en-medio-de-la-pandemia-20200420-0071.html
Spanish48,Spanish21,0.405,Unsure,Javier García Breva - La descarbonización anticipa el fin de los combustibles fósiles - Energías Renovables- el periodismo de las energías limpias.,La lucha contra el cambio climático transformará el sector inmobiliario,Energías Renovables,El Confidencial,2019-11-26T16:53:00Z,2019-12-08T04:06:00Z,energias-renovables.com,blogs.elconfidencial.com,https://www.energias-renovables.com/javier-garcia-breva/la-descarbonizacion-anticipa-el-fin-de-los-20191126/,https://blogs.elconfidencial.com/espana/tribuna/2019-12-08/lucha-cambio-climatico-transformara-sector-inmobiliario_2368307/
Spanish49,Spanish22,0.306,Information-Not-Propagated,La primera central de CCS del mundo alcanza el hito de 3 millones de...,Peor de lo esperado,europa press,Rebelion.org,2019-11-22T15:06:00Z,2019-12-07T06:03:00Z,europapress.es,rebelion.org,https://www.europapress.es/comunicados/internacional-00907/noticia-comunicado-primera-central-ccs-mundo-alcanza-hito-millones-toneladas-20191122155459.html,http://www.rebelion.org/noticia.php?id=263246
Spanish5,Spanish1,0.307,Information-Not-Propagated,"Película ""Parasite"" y los efectos económicos del cambio climático ",Las empresas se imponen el desafío de ser sustentables en medio de la pandemia,El Mostrador,BAE Negocios,2020-02-07T11:34:00Z,2020-04-20T22:05:00Z,elmostrador.cl,baenegocios.com,https://www.elmostrador.cl/cultura/2020/02/07/pelicula-parasite-y-los-efectos-economicos-del-cambio-climatico/,https://www.baenegocios.com/empresasymanagement/Las-empresas-se-imponen-el-desafio-de-ser-sustentables-en-medio-de-la-pandemia-20200420-0071.html
Spanish50,Spanish3,0.554,Unsure,Cae la demanda de energía eléctrica en España más de cuatro puntos en septiembre,Movilidad - Baleares estrena sus dos primeros taxis eléctricos - Energías Renovables- el periodismo de las energías limpias.,Nueva Tribuna,Energías Renovables,2019-11-01T18:42:00Z,2020-03-06T10:45:00Z,nuevatribuna.es,energias-renovables.com,https://www.nuevatribuna.es/articulo/sostenibilidad/cae-demanda-energia-electrica-espana-mas-puntos-septiembre/20191101184406167707.html,https://www.energias-renovables.com/movilidad-1/baleares-estrena-sus-dos-primeros-taxis-electricos-20200306/
Spanish51,Spanish50,0.998,Information-Propagated,Panorama - Cae la demanda de energía eléctrica en España más de cuatro puntos en septiembre - Energías Renovables- el periodismo de las energías limpias.,Cae la demanda de energía eléctrica en España más de cuatro puntos en septiembre,Energías Renovables,Nueva Tribuna,2019-10-28T05:38:00Z,2019-11-01T18:42:00Z,energias-renovables.com,nuevatribuna.es,https://www.energias-renovables.com/panorama/cae-la-demanda-de-energia-electrica-en-20191028/,https://www.nuevatribuna.es/articulo/sostenibilidad/cae-demanda-energia-electrica-espana-mas-puntos-septiembre/20191101184406167707.html
Spanish52,Spanish48,0.355,Information-Not-Propagated,Las centrales nucleares y su papel clave - ElNacional.cat,Javier García Breva - La descarbonización anticipa el fin de los combustibles fósiles - Energías Renovables- el periodismo de las energías limpias.,ElNacional.cat,Energías Renovables,2019-10-24T03:25:00Z,2019-11-26T16:53:00Z,elnacional.cat,energias-renovables.com,https://www.elnacional.cat/es/branded/centrales-nucleares-actualidad_431555_102.html,https://www.energias-renovables.com/javier-garcia-breva/la-descarbonizacion-anticipa-el-fin-de-los-20191126/
Spanish53,Spanish21,0.207,Information-Not-Propagated,Makro ahorra un 33% de su energía gracias a su sistema de gestión de energía,La lucha contra el cambio climático transformará el sector inmobiliario,Interempresas,El Confidencial,2019-10-22T22:48:00Z,2019-12-08T04:06:00Z,interempresas.net,blogs.elconfidencial.com,https://www.interempresas.net/Energia/Articulos/257131-Makro-ahorra-un-33-por-ciento-de-su-energia-gracias-a-su-sistema-de-gestion-de-energia.html,https://blogs.elconfidencial.com/espana/tribuna/2019-12-08/lucha-cambio-climatico-transformara-sector-inmobiliario_2368307/
Spanish54,Spanish3,0.645,Unsure,Movilidad - Baleares financia con el impuesto del turismo sostenible las estaciones de recarga de autobuses eléctricos de las nuevas concesiones - Energías Renovables- el periodismo de las energías limpias.,Movilidad - Baleares estrena sus dos primeros taxis eléctricos - Energías Renovables- el periodismo de las energías limpias.,Energías Renovables,Energías Renovables,2019-10-22T13:20:00Z,2020-03-06T10:45:00Z,energias-renovables.com,energias-renovables.com,https://www.energias-renovables.com/movilidad-1/baleares-financia-con-el-impuesto-del-turismo-20191022,https://www.energias-renovables.com/movilidad-1/baleares-estrena-sus-dos-primeros-taxis-electricos-20200306/
Spanish55,Spanish16,0.335,Information-Not-Propagated,Greta Thunberg y nuestro rol ante el calentamiento global, - Ya son 73 las naciones que se han comprometido a alcanzar el ,EL DIARIO DE BOLIVIA,Energías Renovables,2019-10-21T07:36:00Z,2019-12-12T09:21:00Z,eldiario.net,energias-renovables.com,https://www.eldiario.net/noticias/2019/2019_10/nt191021/opinion.php?n=15&,https://www.energias-renovables.com/cop25/ya-son-73-las-naciones-que-se-20191212
Spanish56,Spanish21,0.305,Information-Not-Propagated,Panorama - Ecologistas en Acción informa de ,La lucha contra el cambio climático transformará el sector inmobiliario,Energías Renovables,El Confidencial,2019-10-07T13:26:00Z,2019-12-08T04:06:00Z,energias-renovables.com,blogs.elconfidencial.com,https://www.energias-renovables.com/panorama/ecologistas-en-accion-informa-de-decenas-de-20191007/,https://blogs.elconfidencial.com/espana/tribuna/2019-12-08/lucha-cambio-climatico-transformara-sector-inmobiliario_2368307/
Spanish57,Spanish56,0.739,Information-Propagated,Panorama - Ecologistas en Acción informa de ,Panorama - Ecologistas en Acción informa de ,Energías Renovables,Energías Renovables,2019-10-07T12:30:00Z,2019-10-07T13:26:00Z,energias-renovables.com,energias-renovables.com,https://www.energias-renovables.com/panorama/ecologistas-en-accion-informa-de-decenas-de-20191007,https://www.energias-renovables.com/panorama/ecologistas-en-accion-informa-de-decenas-de-20191007/
Spanish58,Spanish1,0.237,Information-Not-Propagated,El prestigioso biólogo marino Daniel Pauly inaugura el máster en Gestión Pesquera Sostenible,Las empresas se imponen el desafío de ser sustentables en medio de la pandemia,Informacion,BAE Negocios,2019-09-30T13:01:00Z,2020-04-20T22:05:00Z,diarioinformacion.com,baenegocios.com,https://www.diarioinformacion.com/universidad/2019/09/30/prestigioso-biologo-marino-daniel-pauly/2191901.html,https://www.baenegocios.com/empresasymanagement/Las-empresas-se-imponen-el-desafio-de-ser-sustentables-en-medio-de-la-pandemia-20200420-0071.html
Spanish59,Spanish22,0.361,Information-Not-Propagated,Apóstoles del negacionismo,Peor de lo esperado,EL PAÍS,Rebelion.org,2019-09-21T22:59:00Z,2019-12-07T06:03:00Z,elpais.com,rebelion.org,https://elpais.com/elpais/2019/09/18/eps/1568820907_023534.html,http://www.rebelion.org/noticia.php?id=263246
Spanish6,Spanish1,0.406,Unsure,"FMI advierte los males: ""Concentración de mercado- mala bancarización y corrupción""",Las empresas se imponen el desafío de ser sustentables en medio de la pandemia,Urgente24.com,BAE Negocios,2020-02-06T23:32:00Z,2020-04-20T22:05:00Z,urgente24.com,baenegocios.com,https://urgente24.com/analisis/documentos/fmi-advierte-los-males-concentracion-de-mercado-mala-bancarizacion-y-corrupcion,https://www.baenegocios.com/empresasymanagement/Las-empresas-se-imponen-el-desafio-de-ser-sustentables-en-medio-de-la-pandemia-20200420-0071.html
Spanish60,Spanish59,0.318,Information-Not-Propagated,Amor y odio por Greta Thunberg: la 'lideresa' de la rebelión climática,Apóstoles del negacionismo,EL MUNDO,EL PAÍS,2019-09-21T00:18:00Z,2019-09-21T22:59:00Z,elmundo.es,elpais.com,https://www.elmundo.es/ciencia-y-salud/ciencia/2019/09/21/5d83a3d121efa0657a8b4635.html,https://elpais.com/elpais/2019/09/18/eps/1568820907_023534.html
Spanish61,Spanish21,0.282,Information-Not-Propagated,¿Cómo el veneno de hormiga puede convertirse en el biocombustible del futuro?,La lucha contra el cambio climático transformará el sector inmobiliario,El Ciudadano,El Confidencial,2019-09-15T19:01:00Z,2019-12-08T04:06:00Z,elciudadano.com,blogs.elconfidencial.com,https://www.elciudadano.com/ciencia-tecnologia/como-el-veneno-de-hormiga-puede-convertirse-en-el-biocombustible-del-futuro/09/15/,https://blogs.elconfidencial.com/espana/tribuna/2019-12-08/lucha-cambio-climatico-transformara-sector-inmobiliario_2368307/
Spanish62,Spanish19,0.262,Information-Not-Propagated,"Miguel Bestard presenta el show ""Eléctrico"" en el Centro Cultural Goes",Diez canciones para salvar el planeta,Montevideo Portal,La opinion de Murcia,2019-09-12T16:46:00Z,2019-12-10T03:47:00Z,montevideo.com.uy,laopiniondemurcia.es,https://www.montevideo.com.uy/Tiempo-libre/Miguel-Bestard-presenta-el-show-Electrico-en-el-Centro-Cultural-Goes-uc729673,https://www.laopiniondemurcia.es/cultura-sociedad/2019/12/10/planeta/1074764.html
Spanish63,Spanish6,0.399,Information-Not-Propagated,Consumo de carne contra el cambio climático: no se trata solo de gases de efecto invernadero,"FMI advierte los males: ""Concentración de mercado- mala bancarización y corrupción""",El Mostrador,Urgente24.com,2019-08-30T19:36:00Z,2020-02-06T23:32:00Z,elmostrador.cl,urgente24.com,https://www.elmostrador.cl/destacado/2019/08/30/consumo-de-carne-contra-el-cambio-climatico-no-se-trata-solo-de-gases-de-efecto-invernadero/,https://urgente24.com/analisis/documentos/fmi-advierte-los-males-concentracion-de-mercado-mala-bancarizacion-y-corrupcion
Spanish64,Spanish4,0.231,Information-Not-Propagated,El berrinche de Donald Trump,Gustavo Coronel: ¿Pantomima ambientalista? o- ¿temores totalmente justificados?,5días,La Patilla,2019-08-22T13:48:00Z,2020-03-01T17:47:00Z,5dias.com.py,lapatilla.com,https://www.5dias.com.py/2019/08/el-berrinche-de-donald-trump/,https://www.lapatilla.com/2020/03/01/gustavo-coronel-pantomima-ambientalista-o-temores-totalmente-justificados/
Spanish65,Spanish6,0.328,Information-Not-Propagated,La clase trabajadora y la izquierda ante el colapso social y ecológico del capitalismo,"FMI advierte los males: ""Concentración de mercado- mala bancarización y corrupción""",Rebelion.org,Urgente24.com,2019-08-16T05:23:00Z,2020-02-06T23:32:00Z,rebelion.org,urgente24.com,http://www.rebelion.org/noticia.php?id=259411,https://urgente24.com/analisis/documentos/fmi-advierte-los-males-concentracion-de-mercado-mala-bancarizacion-y-corrupcion
Spanish66,Spanish63,0.366,Information-Not-Propagated,La incertidumbre en los informes sobre cambio climático: ¿un motivo para dudar?,Consumo de carne contra el cambio climático: no se trata solo de gases de efecto invernadero,The Conversation UK,El Mostrador,2019-08-13T20:00:00Z,2019-08-30T19:36:00Z,theconversation.com,elmostrador.cl,http://theconversation.com/la-incertidumbre-en-los-informes-sobre-cambio-climatico-un-motivo-para-dudar-120389,https://www.elmostrador.cl/destacado/2019/08/30/consumo-de-carne-contra-el-cambio-climatico-no-se-trata-solo-de-gases-de-efecto-invernadero/
Spanish67,Spanish63,0.932,Information-Propagated,Comer menos carne contra el cambio climático: una estrategia controvertida y llena de matices,Consumo de carne contra el cambio climático: no se trata solo de gases de efecto invernadero,La Nueva España Digital - LNE.es,El Mostrador,2019-08-10T13:30:00Z,2019-08-30T19:36:00Z,lne.es,elmostrador.cl,https://www.lne.es/sociedad/2019/08/10/comer-carne-cambio-climatico-estrategia/2514150.html,https://www.elmostrador.cl/destacado/2019/08/30/consumo-de-carne-contra-el-cambio-climatico-no-se-trata-solo-de-gases-de-efecto-invernadero/
